,id,name,viewCount,encryptedVideoId,artists,isVisible,atvExternalVideoId,thumbnail_thumbnails,chartEntryMetadata_currentPosition,chartEntryMetadata_previousPosition,chartEntryMetadata_percentViewsChange,chartEntryMetadata_periodsOnChart,releaseDate_year,releaseDate_month,releaseDate_day,data_inicio
79,Y:0Scra6jfn8A,Tira de Giro,2345520,muF5Xuf5qUY,"[{'kgMid': '/g/11bt_7r7wh', 'name': 'MC Hariel'}]",True,juScsPxQYGc,"[{'url': 'https://i.ytimg.com/vi/muF5Xuf5qUY/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/muF5Xuf5qUY/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/muF5Xuf5qUY/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/muF5Xuf5qUY/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/muF5Xuf5qUY/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",80,62.0,-0.12778226,5,2018.0,12.0,12.0,2019-01-11
80,Y:rk6N9ptf6Bo,10 Anos,2331936,qjR293JgSRo,"[{'kgMid': '/m/0j9m6s7', 'name': 'Gusttavo Lima'}]",True,wgnJYPVL7m8,"[{'url': 'https://i.ytimg.com/vi/qjR293JgSRo/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/qjR293JgSRo/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/qjR293JgSRo/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/qjR293JgSRo/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/qjR293JgSRo/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",81,75.0,0.042616557,8,2018.0,10.0,26.0,2019-01-11
81,Y:w-vX5_XUdyQ,Kikadinha,2306534,DsfpR4gY8zM,[{'name': 'Jerry Smith'}],True,aMOu1FdKkZo,"[{'url': 'https://i.ytimg.com/vi/DsfpR4gY8zM/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/DsfpR4gY8zM/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/DsfpR4gY8zM/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/DsfpR4gY8zM/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/DsfpR4gY8zM/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",82,,0.11407819,22,2018.0,6.0,12.0,2019-01-11
82,Y:eins4SxDDTk,Não Atende Não (Ao Vivo),2303203,T8U49ae5Ow8,"[{'kgMid': '/m/0124x5pq', 'name': 'Wesley Safadão'}]",True,z6vR9IiklwA,"[{'url': 'https://i.ytimg.com/vi/T8U49ae5Ow8/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/T8U49ae5Ow8/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/T8U49ae5Ow8/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/T8U49ae5Ow8/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/T8U49ae5Ow8/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",83,,-0.081061356,8,2018.0,9.0,12.0,2019-01-11
83,Y:OqgXaloCM58,Quero Conhecer Jesus,2287266,rBVjbjGVVjo,[{'name': 'Alessandro Vilas Boas'}],True,yUx6zL94_qE,"[{'url': 'https://i.ytimg.com/vi/rBVjbjGVVjo/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/rBVjbjGVVjo/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/rBVjbjGVVjo/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/rBVjbjGVVjo/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/rBVjbjGVVjo/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",84,80.0,0.17333479,17,2017.0,6.0,13.0,2019-01-11
84,Y:ySU2GaJKbxc,Dona de mim,2185987,FnGfgb_YNE8,"[{'kgMid': '/g/11gc9g8dkg', 'name': 'IZA'}]",True,UV6Ok427KQM,"[{'url': 'https://i.ytimg.com/vi/FnGfgb_YNE8/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/FnGfgb_YNE8/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/FnGfgb_YNE8/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/FnGfgb_YNE8/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/FnGfgb_YNE8/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",85,68.0,-0.116255894,16,2018.0,4.0,27.0,2019-01-11
85,Y:3Xl541nNXj8,Caso Indefinido (Ao Vivo),2174956,2iUAbkwfxcY,"[{'kgMid': '/m/0qjjymk', 'name': 'Cristiano Araújo'}]",True,GRy7KMoGDaQ,"[{'url': 'https://i.ytimg.com/vi/2iUAbkwfxcY/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/2iUAbkwfxcY/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/2iUAbkwfxcY/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/2iUAbkwfxcY/sddefault.jpg', 'width': 640, 'height': 480}]",86,,0.21246563,24,2014.0,11.0,17.0,2019-01-11
86,Y:TguSbAn4rJs,Morena,2127274,4Sv66qB4YwU,"[{'kgMid': '/g/11ghyk6np1', 'name': 'Vitor Kley'}, {'kgMid': '/g/11g6rmbwk8', 'name': 'Bruno Martini'}]",True,OQ7q_U_vX7Q,"[{'url': 'https://i.ytimg.com/vi/4Sv66qB4YwU/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/4Sv66qB4YwU/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/4Sv66qB4YwU/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/4Sv66qB4YwU/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/4Sv66qB4YwU/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",87,73.0,-0.06234245,4,2018.0,6.0,8.0,2019-01-11
87,Y:2huCS-0jqwI,Eu Tô Zen,2078951,CMaQscHAx5U,"[{'kgMid': '/g/11c2psj56j', 'name': 'MC Kekel'}]",True,u5_TsGbWtuc,"[{'url': 'https://i.ytimg.com/vi/CMaQscHAx5U/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/CMaQscHAx5U/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/CMaQscHAx5U/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/CMaQscHAx5U/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/CMaQscHAx5U/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",88,82.0,0.094905645,5,2018.0,12.0,6.0,2019-01-11
88,Y:lXriGr9fwLs,Três Corações (Ao Vivo),2070552,2dTWm4PhZtI,"[{'kgMid': '/m/0wtnl61', 'name': 'Henrique & Juliano'}]",True,yvp-NRI946w,"[{'url': 'https://i.ytimg.com/vi/2dTWm4PhZtI/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/2dTWm4PhZtI/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/2dTWm4PhZtI/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/2dTWm4PhZtI/sddefault.jpg', 'width': 640, 'height': 480}]",89,91.0,0.17912312,3,2018.0,10.0,5.0,2019-01-11
89,Y:cHKB6SbN3D8,Whisky e Gelo (Acústico),2062844,0RIViyyWz9A,"[{'kgMid': '/g/11c602sm4t', 'name': 'Zé Neto & Cristiano'}]",True,vUG6LRJ4BJk,"[{'url': 'https://i.ytimg.com/vi/0RIViyyWz9A/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/0RIViyyWz9A/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/0RIViyyWz9A/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/0RIViyyWz9A/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/0RIViyyWz9A/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",90,,,1,2019.0,1.0,10.0,2019-01-11
90,Y:_yqx2uh_c6k,Não Complica (feat. Dani Russo),2051634,I7PMkxqULuA,"[{'kgMid': '/g/11b7_vwf0c', 'name': 'MC Vinny'}]",True,A7U4JFzeW3Q,"[{'url': 'https://i.ytimg.com/vi/I7PMkxqULuA/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/I7PMkxqULuA/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/I7PMkxqULuA/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/I7PMkxqULuA/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/I7PMkxqULuA/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",91,72.0,-0.1144807,4,2018.0,12.0,21.0,2019-01-11
91,Y:rVdBjFFe2BY,Que Amor É Esse,2013848,xu8Zel1u-6k,"[{'kgMid': '/g/11b7_tz84z', 'name': 'Luma Elpidio'}]",True,jNrPoC3TkUg,"[{'url': 'https://i.ytimg.com/vi/xu8Zel1u-6k/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/xu8Zel1u-6k/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/xu8Zel1u-6k/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/xu8Zel1u-6k/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/xu8Zel1u-6k/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",92,,0.18825112,21,2017.0,12.0,15.0,2019-01-11
92,Y:YGTWV8snTts,Os Sonhos de Deus (feat. Lukão Carvalho & Eli Soares),1941032,7TrlHs5x-Do,"[{'kgMid': '/g/11dxf0ptqb', 'name': 'Preto no Branco'}]",True,RRoaon1VBBc,"[{'url': 'https://i.ytimg.com/vi/7TrlHs5x-Do/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/7TrlHs5x-Do/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/7TrlHs5x-Do/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/7TrlHs5x-Do/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/7TrlHs5x-Do/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",93,,,22,2015.0,12.0,4.0,2019-01-11
93,Y:9VRSZDLVV24,Chão de Giz (Ao Vivo),1928720,FxtNoY--CMg,"[{'kgMid': '/g/120xp55c', 'name': 'Zé Ramalho'}, {'kgMid': '/m/02qzcw3', 'name': 'Fagner'}]",True,7KB-8haP400,"[{'url': 'https://i.ytimg.com/vi/FxtNoY--CMg/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/FxtNoY--CMg/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/FxtNoY--CMg/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/FxtNoY--CMg/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/FxtNoY--CMg/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",94,,,1,2014.0,11.0,11.0,2019-01-11
94,Y:MxonrvCJRyw,"thank u, next",1926223,gl1aHhXnN1k,"[{'kgMid': '/m/09gkdy4', 'name': 'Ariana Grande'}]",True,GftZ601-pXs,"[{'url': 'https://i.ytimg.com/vi/gl1aHhXnN1k/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/gl1aHhXnN1k/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/gl1aHhXnN1k/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/gl1aHhXnN1k/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/gl1aHhXnN1k/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",95,71.0,-0.18845575,8,2018.0,11.0,13.0,2019-01-11
95,Y:5-RiEGTePPk,"Hey, Pai (Ao Vivo) (feat. Marcela Taís)",1910781,MF5Vj2X4s3Q,"[{'kgMid': '/g/11fkdz_yyw', 'name': 'Isadora Pompeo'}]",True,YL_U6blwqyk,"[{'url': 'https://i.ytimg.com/vi/MF5Vj2X4s3Q/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/MF5Vj2X4s3Q/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/MF5Vj2X4s3Q/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/MF5Vj2X4s3Q/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/MF5Vj2X4s3Q/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",96,88.0,0.056745615,2,2017.0,11.0,3.0,2019-01-11
96,Y:3_WQEtYXT6s,Deixa Acontecer / Coração Radiante / Compasso Do Amor,1905351,c4XeTP11EI8,"[{'kgMid': '/m/01pb7lz', 'name': 'Grupo Revelação'}]",True,,"[{'url': 'https://i.ytimg.com/vi/c4XeTP11EI8/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/c4XeTP11EI8/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/c4XeTP11EI8/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/c4XeTP11EI8/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/c4XeTP11EI8/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",97,78.0,-0.08281939,16,2010.0,12.0,6.0,2019-01-11
97,Y:29MLdCKF6PY,Aceita Que Dói Menos (Ao Vivo) (feat. Marília Mendonça),1891828,qesjau6cNUk,"[{'kgMid': '/m/01qtf3z', 'name': 'Trio Parada Dura'}]",True,wOC1HzLOHRc,"[{'url': 'https://i.ytimg.com/vi/qesjau6cNUk/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/qesjau6cNUk/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/qesjau6cNUk/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/qesjau6cNUk/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/qesjau6cNUk/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",98,,,13,2017.0,3.0,24.0,2019-01-11
98,Y:hIjuhGHXvR4,Raspadinha,1881570,tzbvp-v94Q4,[{'name': 'MC WM'}],True,aU7bSkBKr8w,"[{'url': 'https://i.ytimg.com/vi/tzbvp-v94Q4/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/tzbvp-v94Q4/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/tzbvp-v94Q4/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/tzbvp-v94Q4/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/tzbvp-v94Q4/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",99,79.0,-0.050639424,9,2018.0,11.0,14.0,2019-01-11
99,Y:pozMrssJ9eg,Medley da Gaiola (Dennis DJ Remix),1867328,Day11xRDENc,"[{'kgMid': '/g/11hzcy7yz_', 'name': 'MC Kevin o Chris'}]",True,,"[{'url': 'https://i.ytimg.com/vi/Day11xRDENc/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/Day11xRDENc/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/Day11xRDENc/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/Day11xRDENc/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/Day11xRDENc/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",100,89.0,0.043047912,2,2019.0,5.0,5.0,2019-01-11
0,Y:AgWUtFtSviE,Jenifer,21484057,D2rG7pXd2LY,"[{'kgMid': '/g/11h0d3dnyr', 'name': 'Gabriel Diniz'}]",True,W10ssxG3q9E,"[{'url': 'https://i.ytimg.com/vi/D2rG7pXd2LY/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/D2rG7pXd2LY/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/D2rG7pXd2LY/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/D2rG7pXd2LY/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/D2rG7pXd2LY/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",1,1.0,-0.39029092,14,2018.0,9.0,14.0,2019-01-18
1,Y:j47F_UFQHm0,Quem Me Dera,12030470,BRw8e5OGnrI,"[{'kgMid': '/g/11c54ch2hn', 'name': 'Márcia Fellipe'}, {'name': 'Jerry Smith'}]",True,8-J6pdXOJhU,"[{'url': 'https://i.ytimg.com/vi/BRw8e5OGnrI/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/BRw8e5OGnrI/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/BRw8e5OGnrI/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/BRw8e5OGnrI/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/BRw8e5OGnrI/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",2,3.0,-0.081327304,15,2018.0,10.0,15.0,2019-01-18
2,Y:sSoVIcYmkPY,Agora é Tudo Meu,10929643,1MTsqRU-4LY,"[{'kgMid': '/g/11b60z06t1', 'name': 'DENNIS'}, {'kgMid': '/g/11c2pmz334', 'name': 'MC Kevinho'}]",True,lY-DINmUpcI,"[{'url': 'https://i.ytimg.com/vi/1MTsqRU-4LY/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/1MTsqRU-4LY/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/1MTsqRU-4LY/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/1MTsqRU-4LY/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/1MTsqRU-4LY/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",3,5.0,-0.061647482,7,2018.0,12.0,5.0,2019-01-18
3,Y:lwp2e0tFtZM,Hoje Eu Vou Parar Na Gaiola (feat. DJ Rennan da Penha),9960313,1ppPuobqt-g,"[{'kgMid': '/g/11b6_sq0s2', 'name': 'Mc Livinho'}]",True,R7WyzglbOrI,"[{'url': 'https://i.ytimg.com/vi/1ppPuobqt-g/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/1ppPuobqt-g/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/1ppPuobqt-g/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/1ppPuobqt-g/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/1ppPuobqt-g/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",4,4.0,-0.15993415,10,2018.0,10.0,9.0,2019-01-18
4,Y:68DzEwBC2Cw,Notificação Preferida (Ao Vivo),9938254,rYKOuKaWEjg,"[{'kgMid': '/g/11c602sm4t', 'name': 'Zé Neto & Cristiano'}]",True,vFW8c0N_nLs,"[{'url': 'https://i.ytimg.com/vi/rYKOuKaWEjg/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/rYKOuKaWEjg/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/rYKOuKaWEjg/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/rYKOuKaWEjg/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/rYKOuKaWEjg/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",5,2.0,-0.25778946,30,2018.0,5.0,18.0,2019-01-18
5,Y:nqbzCLL6LGs,Poesia Acústica #6 - Era Uma Vez,9879249,jK2k1P56Cno,"[{'name': 'Pineapple StormTV'}, {'name': 'MC Cabelinho'}, {'name': 'Mode$Tia'}, {'kgMid': '/g/11f126h_vb', 'name': 'Bob do Contra'}, {'kgMid': '/g/11gff6wktm', 'name': 'Azzy'}, {'kgMid': '/g/1yglpxkk0', 'name': 'Filipe Ret'}, {'name': 'Dudu'}, {'kgMid': '/g/11c31yv9zh', 'name': 'Xamã'}, {'kgMid': '/g/11bv2ph0yr', 'name': 'Orochi'}, {'kgMid': '/g/11f4q3vd8y', 'name': 'Maquiny'}]",True,nwmHRJhjHtY,"[{'url': 'https://i.ytimg.com/vi/jK2k1P56Cno/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/jK2k1P56Cno/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/jK2k1P56Cno/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/jK2k1P56Cno/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/jK2k1P56Cno/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",6,7.0,-0.09309234,5,2018.0,12.0,24.0,2019-01-18
6,Y:P82cZhiHyVw,Tijolinho Por Tijolinho (feat. Zé Felipe),9046724,UybGw37WbuY,"[{'kgMid': '/g/11g0mh8knm', 'name': 'Enzo Rabelo'}]",True,e1gBc9qzEp8,"[{'url': 'https://i.ytimg.com/vi/UybGw37WbuY/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/UybGw37WbuY/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/UybGw37WbuY/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/UybGw37WbuY/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/UybGw37WbuY/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",7,8.0,-0.16573167,16,2018.0,8.0,10.0,2019-01-18
7,Y:KjM62Bvp744,Parado no Bailão,8863231,upCptHeThio,"[{'kgMid': '/g/11f9w6dy53', 'name': 'MC L da Vinte'}, {'kgMid': '/g/11f146x8gz', 'name': 'Mc Gury'}]",True,7a0oiSnCWww,"[{'url': 'https://i.ytimg.com/vi/upCptHeThio/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/upCptHeThio/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/upCptHeThio/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/upCptHeThio/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/upCptHeThio/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",8,10.0,-0.13987818,13,2018.0,7.0,23.0,2019-01-18
8,Y:VXqoVg7ehsc,Atrasadinha,8706513,M76qUQTt_Sw,"[{'kgMid': '/g/11g6k0gmj8', 'name': 'Felipe Araújo'}, {'kgMid': '/g/11f4v4x7mq', 'name': 'Ferrugem'}]",True,GluKTc8_kk0,"[{'url': 'https://i.ytimg.com/vi/M76qUQTt_Sw/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/M76qUQTt_Sw/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/M76qUQTt_Sw/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/M76qUQTt_Sw/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/M76qUQTt_Sw/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",9,6.0,-0.24741395,18,2018.0,9.0,13.0,2019-01-18
9,Y:kfOIKPq4YA8,Vingança (Live) (feat. MC Kekel),8509795,ex-cr18tKDE,"[{'kgMid': '/m/0gh91m8', 'name': 'Luan Santana'}]",True,YYCld1mj0vU,"[{'url': 'https://i.ytimg.com/vi/ex-cr18tKDE/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/ex-cr18tKDE/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/ex-cr18tKDE/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/ex-cr18tKDE/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/ex-cr18tKDE/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",10,14.0,0.017357178,16,2018.0,9.0,4.0,2019-01-18
10,Y:BmJNxhdwzx8,O Bebê,8396695,Btyfrd-UtSw,"[{'kgMid': '/g/11c2pmz334', 'name': 'MC Kevinho'}, {'kgMid': '/g/11c2psj56j', 'name': 'MC Kekel'}]",True,E_sjLywAcgE,"[{'url': 'https://i.ytimg.com/vi/Btyfrd-UtSw/default.jpg', 'width': 120, 'height': 90}, {'url': 'https://i.ytimg.com/vi/Btyfrd-UtSw/mqdefault.jpg', 'width': 320, 'height': 180}, {'url': 'https://i.ytimg.com/vi/Btyfrd-UtSw/hqdefault.jpg', 'width': 480, 'height': 360}, {'url': 'https://i.ytimg.com/vi/Btyfrd-UtSw/sddefault.jpg', 'width': 640, 'height': 480}, {'url': 'https://i.ytimg.com/vi/Btyfrd-UtSw/maxresdefault.jpg', 'width': 1920, 'height': 1080}]",11,11.0,-0.13883558,20,2018.0,9.0,11.0,2019-01-18
